url,warc_filename,warc_record_offset,warc_record_length
http://www.walmart.com/c/kp/laptop-cases-with-rollers/page/1,crawl-data/CC-MAIN-2018-13/segments/1521257648178.42/crawldiagnostics/CC-MAIN-20180323044127-20180323064127-00595.warc.gz,17022381,794
https://www.walmart.com/c/kp/laptop-cases-with-rollers/page/1,crawl-data/CC-MAIN-2018-13/segments/1521257648178.42/crawldiagnostics/CC-MAIN-20180323044127-20180323064127-00212.warc.gz,24710109,1519
http://www.walmart.com/c/kp/laptop-cases-with-rollers?sort_by=5&fn=brand~Insten,crawl-data/CC-MAIN-2018-13/segments/1521257647885.78/crawldiagnostics/CC-MAIN-20180322131741-20180322151741-00147.warc.gz,18470052,809
http://www.walmart.com/c/kp/laptop-cases/0-10-altatac?facets=price:0+-+$10;;retailer:Altatac,crawl-data/CC-MAIN-2018-13/segments/1521257647280.40/crawldiagnostics/CC-MAIN-20180320033158-20180320053158-00433.warc.gz,15209197,818
https://www.walmart.com/c/kp/laptop-cases/0-10-altatac?facets=price:0+-+$10;;retailer:Altatac,crawl-data/CC-MAIN-2018-13/segments/1521257647280.40/crawldiagnostics/CC-MAIN-20180320033158-20180320053158-00594.warc.gz,23656795,1541
"http://www.walmart.com/c/kp/laptop-cases/2000-2500-200-250?facets=price:$2,000+-+$2,500~~$200+-+$250",crawl-data/CC-MAIN-2018-13/segments/1521257648178.42/crawldiagnostics/CC-MAIN-20180323044127-20180323064127-00595.warc.gz,17023929,818
"https://www.walmart.com/c/kp/laptop-cases/2000-2500-200-250?facets=price:$2,000+-+$2,500~~$200+-+$250",crawl-data/CC-MAIN-2018-13/segments/1521257648178.42/crawldiagnostics/CC-MAIN-20180323044127-20180323064127-00500.warc.gz,24311249,1560
http://www.walmart.com/c/kp/laptop-cases/250-500-shoplet?facets=price:$250+-+$500;;retailer:Shoplet,crawl-data/CC-MAIN-2018-13/segments/1521257646602.39/crawldiagnostics/CC-MAIN-20180319062143-20180319082143-00313.warc.gz,14847045,822
https://www.walmart.com/c/kp/laptop-cases/250-500-shoplet?facets=price:$250+-+$500;;retailer:Shoplet,crawl-data/CC-MAIN-2018-13/segments/1521257646602.39/crawldiagnostics/CC-MAIN-20180319062143-20180319082143-00728.warc.gz,27583985,1526
http://www.walmart.com/c/kp/laptop-cases/50-100-500-750?facets=price:$50+-+$100~~$500+-+$750,crawl-data/CC-MAIN-2018-13/segments/1521257648431.63/crawldiagnostics/CC-MAIN-20180323180932-20180323200932-00291.warc.gz,15596064,816
https://www.walmart.com/c/kp/laptop-cases/50-100-500-750?facets=price:$50+-+$100~~$500+-+$750,crawl-data/CC-MAIN-2018-13/segments/1521257648431.63/crawldiagnostics/CC-MAIN-20180323180932-20180323200932-00452.warc.gz,25060368,1611
http://www.walmart.com/c/kp/laptop-cases/Allegro,crawl-data/CC-MAIN-2018-13/segments/1521257648178.42/crawldiagnostics/CC-MAIN-20180323044127-20180323064127-00595.warc.gz,17025496,786
https://www.walmart.com/c/kp/laptop-cases/Allegro,crawl-data/CC-MAIN-2018-13/segments/1521257648178.42/crawldiagnostics/CC-MAIN-20180323044127-20180323064127-00276.warc.gz,24564920,1531
http://www.walmart.com/c/kp/laptop-cases/belkin-insten?facets=brand:Belkin~~Insten,crawl-data/CC-MAIN-2018-13/segments/1521257648431.63/crawldiagnostics/CC-MAIN-20180323180932-20180323200932-00691.warc.gz,16416466,804
https://www.walmart.com/c/kp/laptop-cases/belkin-insten?facets=brand:Belkin~~Insten,crawl-data/CC-MAIN-2018-13/segments/1521257648431.63/crawldiagnostics/CC-MAIN-20180323180932-20180323200932-00084.warc.gz,26714864,1592
http://www.walmart.com/c/kp/laptop-cases/blue-green?facets=color:Blue~~Green,crawl-data/CC-MAIN-2018-13/segments/1521257648431.63/crawldiagnostics/CC-MAIN-20180323180932-20180323200932-00691.warc.gz,16418027,805
https://www.walmart.com/c/kp/laptop-cases/blue-green?facets=color:Blue~~Green,crawl-data/CC-MAIN-2018-13/segments/1521257648431.63/crawldiagnostics/CC-MAIN-20180323180932-20180323200932-00244.warc.gz,24930520,1573
http://www.walmart.com/c/kp/laptop-cases/blue-white?facets=color:Blue~~White,crawl-data/CC-MAIN-2018-13/segments/1521257647885.78/crawldiagnostics/CC-MAIN-20180322131741-20180322151741-00147.warc.gz,18471623,804
https://www.walmart.com/c/kp/laptop-cases/blue-white?facets=color:Blue~~White,crawl-data/CC-MAIN-2018-13/segments/1521257647885.78/crawldiagnostics/CC-MAIN-20180322131741-20180322151741-00500.warc.gz,24436460,1562
http://www.walmart.com/c/kp/laptop-cases/blue?facets=color:Blue&sort=2,crawl-data/CC-MAIN-2018-13/segments/1521257647901.79/crawldiagnostics/CC-MAIN-20180322170754-20180322190754-00095.warc.gz,16255718,802
https://www.walmart.com/c/kp/laptop-cases/blue?facets=color:Blue&sort=2,crawl-data/CC-MAIN-2018-13/segments/1521257647901.79/crawldiagnostics/CC-MAIN-20180322170754-20180322190754-00160.warc.gz,25790928,1534
http://www.walmart.com/c/kp/laptop-cases/Bulk%20Buys,crawl-data/CC-MAIN-2018-13/segments/1521257647280.40/crawldiagnostics/CC-MAIN-20180320033158-20180320053158-00433.warc.gz,15210767,791
https://www.walmart.com/c/kp/laptop-cases/Bulk%20Buys,crawl-data/CC-MAIN-2018-13/segments/1521257647280.40/crawldiagnostics/CC-MAIN-20180320033158-20180320053158-00146.warc.gz,23919257,1511
http://www.walmart.com/c/kp/laptop-cases/carrying-cases-laptop?facets=category:Carrying+Cases~~Laptop+Backpacks,crawl-data/CC-MAIN-2018-13/segments/1521257651481.98/crawldiagnostics/CC-MAIN-20180325005509-20180325025509-00254.warc.gz,15762739,818
https://www.walmart.com/c/kp/laptop-cases/carrying-cases-laptop?facets=category:Carrying+Cases~~Laptop+Backpacks,crawl-data/CC-MAIN-2018-13/segments/1521257651481.98/crawldiagnostics/CC-MAIN-20180325005509-20180325025509-00701.warc.gz,24832070,1545
http://www.walmart.com/c/kp/laptop-cases/Case%20Logic?sort_by=5&fn=brand~Cocoon%20Innovations,crawl-data/CC-MAIN-2018-13/segments/1521257647280.40/crawldiagnostics/CC-MAIN-20180320033158-20180320053158-00433.warc.gz,15212314,824
https://www.walmart.com/c/kp/laptop-cases/Case%20Logic?sort_by=5&fn=brand~Cocoon%20Innovations,crawl-data/CC-MAIN-2018-13/segments/1521257647280.40/crawldiagnostics/CC-MAIN-20180320033158-20180320053158-00080.warc.gz,24275773,1534
http://www.walmart.com/c/kp/laptop-cases/cell-phones?facets=type:Cell+Phones,crawl-data/CC-MAIN-2018-13/segments/1521257648431.63/crawldiagnostics/CC-MAIN-20180323180932-20180323200932-00691.warc.gz,16419585,803
https://www.walmart.com/c/kp/laptop-cases/cell-phones?facets=type:Cell+Phones,crawl-data/CC-MAIN-2018-13/segments/1521257648431.63/crawldiagnostics/CC-MAIN-20180323180932-20180323200932-00244.warc.gz,24932850,1596
http://www.walmart.com/c/kp/laptop-cases/Clark%20%26%20Mayfield,crawl-data/CC-MAIN-2018-13/segments/1521257649961.11/crawldiagnostics/CC-MAIN-20180324073738-20180324093738-00046.warc.gz,16719946,799
https://www.walmart.com/c/kp/laptop-cases/Clark%20&%20Mayfield,crawl-data/CC-MAIN-2018-13/segments/1521257649961.11/crawldiagnostics/CC-MAIN-20180324073738-20180324093738-00592.warc.gz,25768580,1506
http://www.walmart.com/c/kp/laptop-cases/computer-cases?facets=category:Computer+Cases,crawl-data/CC-MAIN-2018-13/segments/1521257647901.79/crawldiagnostics/CC-MAIN-20180322170754-20180322190754-00495.warc.gz,16152458,805
https://www.walmart.com/c/kp/laptop-cases/computer-cases?facets=category:Computer+Cases,crawl-data/CC-MAIN-2018-13/segments/1521257647901.79/crawldiagnostics/CC-MAIN-20180322170754-20180322190754-00496.warc.gz,28559843,1546
http://www.walmart.com/c/kp/laptop-cases/consoles?facets=category:Consoles,crawl-data/CC-MAIN-2018-13/segments/1521257647681.81/crawldiagnostics/CC-MAIN-20180321180325-20180321200325-00429.warc.gz,16568234,798
https://www.walmart.com/c/kp/laptop-cases/consoles?facets=category:Consoles,crawl-data/CC-MAIN-2018-13/segments/1521257647681.81/crawldiagnostics/CC-MAIN-20180321180325-20180321200325-00590.warc.gz,24387886,1534
http://www.walmart.com/c/kp/laptop-cases/dell-2-2.9-stars?facets=brand:Dell;;customer_rating:2+-+2.9+Stars,crawl-data/CC-MAIN-2018-13/segments/1521257648178.42/crawldiagnostics/CC-MAIN-20180323044127-20180323064127-00595.warc.gz,17027035,826
https://www.walmart.com/c/kp/laptop-cases/dell-2-2.9-stars?facets=brand:Dell;;customer_rating:2+-+2.9+Stars,crawl-data/CC-MAIN-2018-13/segments/1521257648178.42/crawldiagnostics/CC-MAIN-20180323044127-20180323064127-00468.warc.gz,24967379,1586
http://www.walmart.com/c/kp/laptop-cases/gold-50-100?facets=color:Gold;;price:$50+-+$100,crawl-data/CC-MAIN-2018-13/segments/1521257647758.97/crawldiagnostics/CC-MAIN-20180322014514-20180322034514-00064.warc.gz,16318758,815
https://www.walmart.com/c/kp/laptop-cases/gold-50-100?facets=color:Gold;;price:$50+-+$100,crawl-data/CC-MAIN-2018-13/segments/1521257647758.97/crawldiagnostics/CC-MAIN-20180322014514-20180322034514-00257.warc.gz,24816707,1597
http://www.walmart.com/c/kp/laptop-cases/green/4?facets=color:Green,crawl-data/CC-MAIN-2018-13/segments/1521257645824.5/crawldiagnostics/CC-MAIN-20180318145821-20180318165821-00783.warc.gz,15741559,795
https://www.walmart.com/c/kp/laptop-cases/green/4?facets=color:Green,crawl-data/CC-MAIN-2018-13/segments/1521257645824.5/crawldiagnostics/CC-MAIN-20180318145821-20180318165821-00398.warc.gz,24399808,6300
http://www.walmart.com/c/kp/laptop-cases/hard-disk-drive-cases-bags?facets=category:Hard+Disk+Drive+Cases+&+Bags,crawl-data/CC-MAIN-2018-13/segments/1521257651481.98/crawldiagnostics/CC-MAIN-20180325005509-20180325025509-00654.warc.gz,15082718,831
https://www.walmart.com/c/kp/laptop-cases/hard-disk-drive-cases-bags?facets=category:Hard+Disk+Drive+Cases+&+Bags,crawl-data/CC-MAIN-2018-13/segments/1521257651481.98/crawldiagnostics/CC-MAIN-20180325005509-20180325025509-00655.warc.gz,25736466,1569
http://www.walmart.com/c/kp/laptop-cases/hubs?facets=category:Hubs,crawl-data/CC-MAIN-2018-13/segments/1521257647681.81/crawldiagnostics/CC-MAIN-20180321180325-20180321200325-00429.warc.gz,16569774,798
https://www.walmart.com/c/kp/laptop-cases/hubs?facets=category:Hubs,crawl-data/CC-MAIN-2018-13/segments/1521257647681.81/crawldiagnostics/CC-MAIN-20180321180325-20180321200325-00686.warc.gz,24183219,1521
http://www.walmart.com/c/kp/laptop-cases/Instinctive%20Bags,crawl-data/CC-MAIN-2018-13/segments/1521257647649.70/crawldiagnostics/CC-MAIN-20180321121805-20180321141805-00255.warc.gz,16089771,796
https://www.walmart.com/c/kp/laptop-cases/Instinctive%20Bags,crawl-data/CC-MAIN-2018-13/segments/1521257647649.70/crawldiagnostics/CC-MAIN-20180321121805-20180321141805-00190.warc.gz,24438525,1517
http://www.walmart.com/c/kp/laptop-cases/laptop-backpacks/3?facets=category:Laptop+Backpacks,crawl-data/CC-MAIN-2018-13/segments/1521257647576.75/crawldiagnostics/CC-MAIN-20180321043531-20180321063531-00203.warc.gz,15800733,807
https://www.walmart.com/c/kp/laptop-cases/laptop-backpacks/3?facets=category:Laptop+Backpacks,crawl-data/CC-MAIN-2018-13/segments/1521257647576.75/crawldiagnostics/CC-MAIN-20180321043531-20180321063531-00716.warc.gz,24657234,6316
http://www.walmart.com/c/kp/laptop-cases/laptops?facets=type:Laptops,crawl-data/CC-MAIN-2018-13/segments/1521257649961.11/crawldiagnostics/CC-MAIN-20180324073738-20180324093738-00743.warc.gz,14452756,792
https://www.walmart.com/c/kp/laptop-cases/laptops?facets=type:Laptops,crawl-data/CC-MAIN-2018-13/segments/1521257649961.11/crawldiagnostics/CC-MAIN-20180324073738-20180324093738-00552.warc.gz,25482068,1517
http://www.walmart.com/c/kp/laptop-cases/Lenovo,crawl-data/CC-MAIN-2018-13/segments/1521257650188.31/crawldiagnostics/CC-MAIN-20180324093251-20180324113251-00608.warc.gz,16102405,780
https://www.walmart.com/c/kp/laptop-cases/Lenovo,crawl-data/CC-MAIN-2018-13/segments/1521257650188.31/crawldiagnostics/CC-MAIN-20180324093251-20180324113251-00223.warc.gz,25265299,1548
http://www.walmart.com/c/kp/laptop-cases/minisuit-wayfair?facets=retailer:Minisuit~~Wayfair,crawl-data/CC-MAIN-2018-13/segments/1521257651481.98/crawldiagnostics/CC-MAIN-20180325005509-20180325025509-00254.warc.gz,15764338,811
https://www.walmart.com/c/kp/laptop-cases/minisuit-wayfair?facets=retailer:Minisuit~~Wayfair,crawl-data/CC-MAIN-2018-13/segments/1521257651481.98/crawldiagnostics/CC-MAIN-20180325005509-20180325025509-00413.warc.gz,26738109,1568
http://www.walmart.com/c/kp/laptop-cases/multicolor-3-3.9-stars?facets=color:Multicolor;;customer_rating:3+-+3.9+Stars,crawl-data/CC-MAIN-2018-13/segments/1521257647681.81/crawldiagnostics/CC-MAIN-20180321180325-20180321200325-00029.warc.gz,16604240,832
https://www.walmart.com/c/kp/laptop-cases/multicolor-3-3.9-stars?facets=color:Multicolor;;customer_rating:3+-+3.9+Stars,crawl-data/CC-MAIN-2018-13/segments/1521257647681.81/crawldiagnostics/CC-MAIN-20180321180325-20180321200325-00510.warc.gz,24714567,1579
http://www.walmart.com/c/kp/laptop-cases/page/0?sort_by=4,crawl-data/CC-MAIN-2018-13/segments/1521257647681.81/crawldiagnostics/CC-MAIN-20180321180325-20180321200325-00429.warc.gz,16571312,792
https://www.walmart.com/c/kp/laptop-cases/page/0?sort_by=4,crawl-data/CC-MAIN-2018-13/segments/1521257647681.81/crawldiagnostics/CC-MAIN-20180321180325-20180321200325-00012.warc.gz,25310572,1522
http://www.walmart.com/c/kp/laptop-cases/page/2?facets=shipping_offers%3A97+Cent+Shipping,crawl-data/CC-MAIN-2018-13/segments/1521257647758.97/crawldiagnostics/CC-MAIN-20180322014514-20180322034514-00464.warc.gz,15314490,812
https://www.walmart.com/c/kp/laptop-cases/page/2?facets=shipping_offers%3A97+Cent+Shipping,crawl-data/CC-MAIN-2018-13/segments/1521257647758.97/crawldiagnostics/CC-MAIN-20180322014514-20180322034514-00655.warc.gz,24789075,1533
http://www.walmart.com/c/kp/laptop-cases/page/2?facets=size%3A8%22,crawl-data/CC-MAIN-2018-13/segments/1521257651481.98/crawldiagnostics/CC-MAIN-20180325005509-20180325025509-00254.warc.gz,15765906,799
https://www.walmart.com/c/kp/laptop-cases/page/2?facets=size%3A8%22,crawl-data/CC-MAIN-2018-13/segments/1521257651481.98/crawldiagnostics/CC-MAIN-20180325005509-20180325025509-00063.warc.gz,25075279,1507
http://www.walmart.com/c/kp/laptop-cases/page/3?sort_by=3,crawl-data/CC-MAIN-2018-13/segments/1521257647901.79/crawldiagnostics/CC-MAIN-20180322170754-20180322190754-00495.warc.gz,16154008,789
https://www.walmart.com/c/kp/laptop-cases/page/3?sort_by=3,crawl-data/CC-MAIN-2018-13/segments/1521257647901.79/crawldiagnostics/CC-MAIN-20180322170754-20180322190754-00078.warc.gz,24972610,1568
http://www.walmart.com/c/kp/laptop-cases/page/5?facets=type%3AWheeled+Laptop+Cases,crawl-data/CC-MAIN-2018-13/segments/1521257646213.26/crawldiagnostics/CC-MAIN-20180319023123-20180319043123-00024.warc.gz,14925899,811
https://www.walmart.com/c/kp/laptop-cases/page/5?facets=type%3AWheeled+Laptop+Cases,crawl-data/CC-MAIN-2018-13/segments/1521257646213.26/crawldiagnostics/CC-MAIN-20180319023123-20180319043123-00217.warc.gz,25022487,1505
http://www.walmart.com/c/kp/laptop-cases/page/5?sort=5,crawl-data/CC-MAIN-2018-13/segments/1521257648178.42/crawldiagnostics/CC-MAIN-20180323044127-20180323064127-00595.warc.gz,17028622,788
https://www.walmart.com/c/kp/laptop-cases/page/5?sort=5,crawl-data/CC-MAIN-2018-13/segments/1521257648178.42/crawldiagnostics/CC-MAIN-20180323044127-20180323064127-00212.warc.gz,24712358,1565
http://www.walmart.com/c/kp/laptop-cases/pelican-other?facets=brand:Pelican;;type:Other,crawl-data/CC-MAIN-2018-13/segments/1521257647322.47/crawldiagnostics/CC-MAIN-20180320072255-20180320092255-00549.warc.gz,13983609,806
https://www.walmart.com/c/kp/laptop-cases/pelican-other?facets=brand:Pelican;;type:Other,crawl-data/CC-MAIN-2018-13/segments/1521257647322.47/crawldiagnostics/CC-MAIN-20180320072255-20180320092255-00324.warc.gz,29735638,1548
http://www.walmart.com/c/kp/laptop-cases/pink-97-cent-shipping?facets=color:Pink;;shipping_offers:97+Cent+Shipping,crawl-data/CC-MAIN-2018-13/segments/1521257647885.78/crawldiagnostics/CC-MAIN-20180322131741-20180322151741-00147.warc.gz,18473204,825
https://www.walmart.com/c/kp/laptop-cases/pink-97-cent-shipping?facets=color:Pink;;shipping_offers:97+Cent+Shipping,crawl-data/CC-MAIN-2018-13/segments/1521257647885.78/crawldiagnostics/CC-MAIN-20180322131741-20180322151741-00724.warc.gz,24826006,1567
http://www.walmart.com/c/kp/laptop-cases/sumdex-wheeled-laptop-cases?facets=brand:Sumdex;;type:Wheeled+Laptop+Cases,crawl-data/CC-MAIN-2018-13/segments/1521257647576.75/crawldiagnostics/CC-MAIN-20180321043531-20180321063531-00203.warc.gz,15802315,822
https://www.walmart.com/c/kp/laptop-cases/sumdex-wheeled-laptop-cases?facets=brand:Sumdex;;type:Wheeled+Laptop+Cases,crawl-data/CC-MAIN-2018-13/segments/1521257647576.75/crawldiagnostics/CC-MAIN-20180321043531-20180321063531-00650.warc.gz,28080458,1553
http://www.walmart.com/c/kp/laptop-cases/swissgear?facets=brand:SwissGear,crawl-data/CC-MAIN-2018-13/segments/1521257647768.45/crawldiagnostics/CC-MAIN-20180322034041-20180322054041-00152.warc.gz,15014640,804
https://www.walmart.com/c/kp/laptop-cases/swissgear?facets=brand:SwissGear,crawl-data/CC-MAIN-2018-13/segments/1521257647768.45/crawldiagnostics/CC-MAIN-20180322034041-20180322054041-00727.warc.gz,23884965,1606
http://www.walmart.com/c/kp/laptop-cases/SwissGear?sort_by=4,crawl-data/CC-MAIN-2018-13/segments/1521257649961.11/crawldiagnostics/CC-MAIN-20180324073738-20180324093738-00343.warc.gz,16372062,793
https://www.walmart.com/c/kp/laptop-cases/SwissGear?sort_by=4,crawl-data/CC-MAIN-2018-13/segments/1521257649961.11/crawldiagnostics/CC-MAIN-20180324073738-20180324093738-00312.warc.gz,25863307,1506
http://www.walmart.com/c/kp/laptop-cases/Targus?sort_by=5&fn=brand~McKlein%20USA,crawl-data/CC-MAIN-2018-13/segments/1521257647901.79/crawldiagnostics/CC-MAIN-20180322170754-20180322190754-00495.warc.gz,16150880,813
https://www.walmart.com/c/kp/laptop-cases/Targus?sort_by=5&fn=brand~McKlein%20USA,crawl-data/CC-MAIN-2018-13/segments/1521257647901.79/crawldiagnostics/CC-MAIN-20180322170754-20180322190754-00528.warc.gz,28105098,1590
http://www.walmart.com/c/kp/laptop-cases/Targus?sort_by=5&fn=retailer~Wayfair.com,crawl-data/CC-MAIN-2018-13/segments/1521257647681.81/crawldiagnostics/CC-MAIN-20180321180325-20180321200325-00261.warc.gz,16686330,807
https://www.walmart.com/c/kp/laptop-cases/Targus?sort_by=5&fn=retailer~Wayfair.com,crawl-data/CC-MAIN-2018-13/segments/1521257647681.81/crawldiagnostics/CC-MAIN-20180321180325-20180321200325-00388.warc.gz,24179868,1543
http://www.walmart.com/c/kp/laptop-cases/wayfair.com-tablet-cases-bags?facets=retailer:Wayfair.com;;type:Tablet+Cases+&+Bags,crawl-data/CC-MAIN-2018-13/segments/1521257647885.78/crawldiagnostics/CC-MAIN-20180322131741-20180322151741-00547.warc.gz,15775151,835
https://www.walmart.com/c/kp/laptop-cases/wayfair.com-tablet-cases-bags?facets=retailer:Wayfair.com;;type:Tablet+Cases+&+Bags,crawl-data/CC-MAIN-2018-13/segments/1521257647885.78/crawldiagnostics/CC-MAIN-20180322131741-20180322151741-00132.warc.gz,24286069,1592
http://www.walmart.com/c/kp/laptop-cases/wheeled-laptop-cases?facets=category:Wheeled+Laptop+Cases;;retailer:UnbeatableSale.com,crawl-data/CC-MAIN-2018-13/segments/1521257650188.31/crawldiagnostics/CC-MAIN-20180324093251-20180324113251-00608.warc.gz,16103944,834
https://www.walmart.com/c/kp/laptop-cases/wheeled-laptop-cases?facets=category:Wheeled+Laptop+Cases;;retailer:UnbeatableSale.com,crawl-data/CC-MAIN-2018-13/segments/1521257650188.31/crawldiagnostics/CC-MAIN-20180324093251-20180324113251-00575.warc.gz,25939909,1554
http://www.walmart.com/c/kp/laptop-cases/Women%20In%20Business?sort_by=5&fn=brand~Cocoon%20Innovations,crawl-data/CC-MAIN-2018-13/segments/1521257647681.81/crawldiagnostics/CC-MAIN-20180321180325-20180321200325-00261.warc.gz,16687920,831
https://www.walmart.com/c/kp/laptop-cases/Women%20In%20Business?sort_by=5&fn=brand~Cocoon%20Innovations,crawl-data/CC-MAIN-2018-13/segments/1521257647681.81/crawldiagnostics/CC-MAIN-20180321180325-20180321200325-00710.warc.gz,22932597,1581
http://www.walmart.com/c/kp/laptop-cases/Women%20In%20Business?sort_by=5&fn=color~Brown,crawl-data/CC-MAIN-2018-13/segments/1521257645824.5/crawldiagnostics/CC-MAIN-20180318145821-20180318165821-00783.warc.gz,15739977,825
https://www.walmart.com/c/kp/laptop-cases/Women%20In%20Business?sort_by=5&fn=color~Brown,crawl-data/CC-MAIN-2018-13/segments/1521257645824.5/crawldiagnostics/CC-MAIN-20180318145821-20180318165821-00558.warc.gz,23523125,1556
http://www.walmart.com/c/kp/laptop-cases/Women%20In%20Business?sort_by=5&fn=retailer~eBags,crawl-data/CC-MAIN-2018-13/segments/1521257649961.11/crawldiagnostics/CC-MAIN-20180324073738-20180324093738-00046.warc.gz,16721503,825
https://www.walmart.com/c/kp/laptop-cases/Women%20In%20Business?sort_by=5&fn=retailer~eBags,crawl-data/CC-MAIN-2018-13/segments/1521257649961.11/crawldiagnostics/CC-MAIN-20180324073738-20180324093738-00591.warc.gz,26017395,1555
http://www.walmart.com/c/kp/laptop-cases/Women%20In%20Business?sort_by=5&fn=type~Laptop%20Backpacks,crawl-data/CC-MAIN-2018-13/segments/1521257647782.95/crawldiagnostics/CC-MAIN-20180322073140-20180322093140-00354.warc.gz,15236753,830
https://www.walmart.com/c/kp/laptop-cases/Women%20In%20Business?sort_by=5&fn=type~Laptop%20Backpacks,crawl-data/CC-MAIN-2018-13/segments/1521257647782.95/crawldiagnostics/CC-MAIN-20180322073140-20180322093140-00769.warc.gz,24134523,1578
http://www.walmart.com/c/kp/laptop-cases?sort_by=4&fn=type~Tablet%20Cases%20%26%20Bags,crawl-data/CC-MAIN-2018-13/segments/1521257650188.31/crawldiagnostics/CC-MAIN-20180324093251-20180324113251-00767.warc.gz,15823109,813
http://www.walmart.com/c/kp/laptop-cases?facets=brand%3ABombata%3B%3Bcolor%3AYellow,crawl-data/CC-MAIN-2018-13/segments/1521257645069.15/crawldiagnostics/CC-MAIN-20180317120247-20180317140247-00416.warc.gz,15237078,812
http://www.walmart.com/c/kp/laptop-cases?facets=brand%3ACase+Logic%3B%3Bprice%3A%2450+-+%24100,crawl-data/CC-MAIN-2018-13/segments/1521257646176.6/crawldiagnostics/CC-MAIN-20180318204522-20180318224522-00686.warc.gz,15801397,820
http://www.walmart.com/c/kp/laptop-cases?facets=brand%3AFileMate%3B%3Bcolor%3AOrange,crawl-data/CC-MAIN-2018-13/segments/1521257647649.70/crawldiagnostics/CC-MAIN-20180321121805-20180321141805-00655.warc.gz,16469972,808
http://www.walmart.com/c/kp/laptop-cases?facets=brand%3AFintie%3B%3Bcolor%3AMulticolor,crawl-data/CC-MAIN-2018-13/segments/1521257647901.79/crawldiagnostics/CC-MAIN-20180322170754-20180322190754-00495.warc.gz,16155546,812
http://www.walmart.com/c/kp/laptop-cases?facets=brand%3Ai-Blason%3B%3Bcolor%3AOrange,crawl-data/CC-MAIN-2018-13/segments/1521257647681.81/crawldiagnostics/CC-MAIN-20180321180325-20180321200325-00429.warc.gz,16572854,813
http://www.walmart.com/c/kp/laptop-cases?facets=brand%3AiHome%3B%3Bspecial_offers%3AClearance,crawl-data/CC-MAIN-2018-13/segments/1521257649961.11/crawldiagnostics/CC-MAIN-20180324073738-20180324093738-00446.warc.gz,17751341,817
http://www.walmart.com/c/kp/laptop-cases?facets=brand%3AInsten,crawl-data/CC-MAIN-2018-13/segments/1521257647649.70/crawldiagnostics/CC-MAIN-20180321121805-20180321141805-00255.warc.gz,16091304,798
http://www.walmart.com/c/kp/laptop-cases?facets=brand%3ANANUK%3B%3Bcolor%3AOrange,crawl-data/CC-MAIN-2018-13/segments/1521257645824.5/crawldiagnostics/CC-MAIN-20180318145821-20180318165821-00383.warc.gz,15587640,807
